c1ccc(cc1)C(=O)NN2C(=O)/C(=C/c3ccccc3Cl)/SC2=S
CC1CCN(CC1)C(=O)CN2C(=O)/C(=C/c3ccc(c(c3)Cl)O)/SC2=O
c1ccc2c(c1)C(=O)N(C2=O)c3ccc(cc3)NC(=O)/C=C/c4ccco4
C[C@@H](COc1ccc(cc1)Cl)NC(=O)c2cc(ccc2O)Br
c1ccc(cc1)[C@H](C(=O)Nc2ccc(cc2)C(=O)N3CCOCC3)Sc4ccccc4
Cc1c(c(nc(n1)O)O)CC(=O)NCCCn2cccc2
Cc1c(c(=O)[nH]c(=O)[nH]1)/C=C\C(=O)N[C@@H](CC(C)C)CO
Cc1cccnc1C(=O)N[C@@H]2CC[C@H]([C@@H]([C@@H]2O)O)n3cnc4c3ncnc4N(C)C
Cc1c2c(nc(c1Br)C)n[nH]n2
CCc1c(c(n[nH]1)C(=O)NCc2ccc3c(c2)[nH]c(n3)O)C
COc1ccc(cc1)S(=O)(=O)Nc2ccc3n(c2=O)C[C@H]4C[C@@H]3CN(C4)C(=O)c5ccccc5
c1ccc(cc1)c2ccc3c(c2)c(=O)[nH]c(n3)c4[nH]cnn4
CC(=O)Nc1ccc(cc1)NC(=O)CS[C@H]2CCc3ccccc3N=C2O
COc1ccc(cc1OC)/C=C\2/C(=O)N(C(=S)S2)NC(=O)c3cccs3
c1c(c[nH]c1C(=O)N2CCCCCC2)S(=O)(=O)[N@]3CCC[C@@H](C3)C(=O)N4CCCCC4
c1ccc2c(c1)/C(=C\3/C(=O)N(C(=S)S3)NC(=O)c4cccc(c4)O)/C(=O)N2
CN1CC[C@H]2CN(C[C@H]2C1=O)C(=O)c3cc([nH]n3)c4ccccn4
CCOC(=O)c1ccc(cc1)NC(=O)CSc2cn[nH]n2
Cc1ccccc1N2CCN(CC2)C(=O)c3c(n[nH]n3)Nc4ccc(cc4)Cl
Cc1ccc(cc1)OCC(=O)Nc2ccc(cc2)NC(=O)c3ccccc3
Cc1cccc(c1)N2C(=O)[C@H]3[C@@H]([N@](O[C@@H]3C2=O)c4ccccc4)c5ccc(cc5)O
CC(C)(C)n1cc2c(n1)[C@H]3CN(C[C@@H]3CC2)C(=O)c4ccc(=O)[nH]n4
Cc1nc(cs1)/C=C/C(=O)N2CC[C@H]([C@@H](C2)OC)Cc3ccccc3
c1cc(ccc1c2cc3c(s2)c(ncn3)N4CCN(CC4)C(=O)[C@H]5CCCO5)F
c1cc(cc(c1)F)/C=C\2/C(=O)N(C(=S)S2)NC(=O)c3ccc(cc3)F
c1ccc(cc1)NC(=O)N2CCC(CC2)Cc3cc4ccccc4nc3
COCCC(=O)N1CCc2c(nc(nc2O)c3cnccn3)C1
Cc1ccc2cc(c(=O)[nH]c2c1)CCNC(=O)CCc3ccccc3
CN(C)S(=O)(=O)C[C@H]1COC[C@@H]1NC(=O)c2cc([nH]n2)c3ccccc3
CN(C)c1ccc(cc1)[P@](=O)([C@@H](c2ccccc2)O)OC3CCCCC3
Cc1c2ccc(cc2oc(=O)c1CC(=O)Nc3ccc4c(c3)c(ncn4)O)O
c1ccc(c(c1)Cn2cc(c3c2cccc3)/C=C/4\C(=O)NC(=O)N(C4=O)Cc5ccco5)Cl
c1cc(c(cc1/C=C\2/C(=O)N(C(=O)S2)CC(=O)N3CCCC3)Br)O
COc1ccc(cc1OC)c2cc(n3c(n2)nc(n3)c4ccccc4)O
c1ccc2c(c1)c(=O)n3c(n2)c(=O)n(cn3)c4ccccc4Cl
c1c(cnc(c1Cl)[C@H](C#N)C(=O)N)C(F)(F)F
C[C@H](C(=O)Nc1ccc(cc1)NC(=O)c2ccco2)Oc3ccccc3
Cc1cc(on1)C(=O)Nc2ccc(c(c2)O)c3nc4ccccc4s3
CCSc1nc2nc(cc(n2n1)O)c3ccc4ccccc4c3
Cc1c2cc3c(cc2[nH]c(=O)c1Sc4[nH]c5ccccc5n4)OCO3
c1ccc2c(c1)c(nc(n2)C(=O)NCC3CCS(=O)(=O)CC3)O
Cc1ccc(cc1)N2C(=O)[C@H](C(=O)NC2=O)/C=N/Cc3ccccn3
